Time (s),Commanded (deg),SPI (deg),Error (deg)
20.645796537399292,-0.8761676199295941,-0.7961540222167969,-0.08001359771279726
20.786914587020874,-0.9276855552897734,-0.845130443572998,-0.08255511171677532
20.93095064163208,-0.9777174416710349,-0.8900341987609863,-0.08768324291004859
21.07138442993164,-1.0274612062117632,-0.9356689453125,-0.09179226089926318
21.21243953704834,-1.0758242747362923,-0.9802072048187256,-0.09561706991756669
21.35202121734619,-1.1230052358963911,-1.026886224746704,-0.09611901114968702
21.49155855178833,-1.1739957332611084,-1.077115774154663,-0.09687995910644531
21.62931537628174,-1.2226721679463106,-1.124316930770874,-0.0983552371754366
21.770899772644043,-1.271363749223597,-1.171726942062378,-0.09963680716121903
21.910624504089355,-1.3188436031341553,-1.2190847396850586,-0.09975886344909668
22.050832748413086,-1.3639982868643368,-1.2652416229248047,-0.09875666393953209
22.197957754135132,-1.4139507377848906,-1.3158366680145264,-0.09811406977036419
22.34202241897583,-1.4682913247276754,-1.371809720993042,-0.09648160373463344
22.487801790237427,-1.5191242975347183,-1.4243366718292236,-0.0947876257054947
22.640846967697144,-1.5729896180769976,-1.478325605392456,-0.0946640126845415
22.787018537521362,-1.623612221549539,-1.5305914878845215,-0.09302073366501751
22.928727388381958,-1.6761338710784912,-1.5875043869018555,-0.08862948417663574
23.071681022644043,-1.7253195678486544,-1.6413888931274414,-0.08393067472121296
23.217264890670776,-1.778128329445334,-1.6972053050994873,-0.08092302434584675
23.359319925308228,-1.8267896175384521,-1.7482702732086182,-0.07851934432983398
23.500564575195312,-1.8788649474873262,-1.8019981384277344,-0.07686680905959187
23.640507221221924,-1.9280486247118782,-1.850661277770996,-0.07738734694088212
23.784899711608887,-1.9778657660764807,-1.9014651775360107,-0.07640058854046994
23.92633366584778,-2.0021420506870045,-1.9280941486358643,-0.0740479020511402
24.068976402282715,-2.0030744075775146,-1.9307570457458496,-0.07231736183166504
24.20704936981201,-2.0039478610543644,-1.9313836097717285,-0.07256425128263588
24.344758987426758,-2.0045661786023308,-1.9321668148040771,-0.07239936379825362
24.483773469924927,-2.004929360221414,-1.932793378829956,-0.07213598139145816
24.624643564224243,-2.0051730520585003,-1.9331588745117188,-0.07201417754678152
24.762446641921997,-2.0053356254802033,-1.9333677291870117,-0.07196789629319156
24.901564836502075,-2.0054248220780315,-1.9336810111999512,-0.07174381087808035
25.03910803794861,-2.005493823219748,-1.9339420795440674,-0.07155174367568051
25.178228616714478,-2.005560468224918,-1.9339942932128906,-0.07156617501202733
25.316731214523315,-2.005575614817002,-1.934098720550537,-0.07147689426646497
25.456997871398926,-2.0055988395915314,-1.93430757522583,-0.07129126436570132
25.59553360939026,-2.0056220643660603,-1.934516429901123,-0.07110563446493723
25.73470401763916,-2.00563047913944,-1.934516429901123,-0.0711140492383171
25.871841192245483,-2.00563047913944,-1.9345686435699463,-0.07106183556949386
26.010411024093628,-2.00563047913944,-1.9346208572387695,-0.07100962190067062
26.150390625,-2.00563047913944,-1.9347774982452393,-0.07085298089420089
26.29123020172119,-2.00563047913944,-1.9348297119140625,-0.07080076722537765
26.43174147605896,-2.00563047913944,-1.9348297119140625,-0.07080076722537765
26.570836782455444,-2.00563047913944,-1.934934139251709,-0.07069633988773116
26.708626985549927,-2.00563047913944,-1.9348297119140625,-0.07080076722537765
26.853431463241577,-2.00563047913944,-1.9349863529205322,-0.07064412621890792
26.996158361434937,-2.005566863452687,-1.9349863529205322,-0.07058051053215486
27.13614797592163,-2.0055614779977238,-1.9350385665893555,-0.0705229114083683
27.27603316307068,-2.0055614779977238,-1.9350385665893555,-0.0705229114083683
27.41883683204651,-2.0055614779977238,-1.9350385665893555,-0.0705229114083683
27.556500911712646,-2.0055614779977238,-1.9350907802581787,-0.07047069773954506
27.695119619369507,-2.0055614779977238,-1.935142993927002,-0.07041848407072182
27.837613344192505,-2.0023305416107178,-1.9361350536346436,-0.06619548797607422
27.97977614402771,-1.9769418239593506,-1.941408634185791,-0.03553318977355957
28.12559962272644,-1.9452346212723677,-1.9231860637664795,-0.02204855750588819
28.2692654132843,-1.8789319290834314,-1.8604774475097656,-0.018454481573665804
28.412110567092896,-1.8250329494476318,-1.805809736251831,-0.01922321319580078
28.555883169174194,-1.7658114573534798,-1.746077299118042,-0.019734158235437782
28.701030492782593,-1.7113991765414966,-1.6901042461395264,-0.02129493040197028
28.84571671485901,-1.6533645040848677,-1.6248893737792969,-0.028475130305570806
28.98887848854065,-1.59715516426984,-1.5646347999572754,-0.032520364312564665
29.13116216659546,-1.5466756119447596,-1.5113246440887451,-0.03535096785601444
29.274587154388428,-1.4955353316138773,-1.4568135738372803,-0.03872175777659703
29.420556783676147,-1.435136781019323,-1.3965590000152588,-0.03857778100406417
29.56406879425049,-1.3839796711416805,-1.3453896045684814,-0.03859006657319908
29.706626653671265,-1.3335438756381763,-1.291609525680542,-0.04193434995763434
29.849740028381348,-1.279608544181375,-1.2315638065338135,-0.04804473764756145
29.993687629699707,-1.2249670449425192,-1.1771049499511719,-0.047862094991347304
30.137694597244263,-1.1719381528742172,-1.1289639472961426,-0.04297420557807463
30.281113624572754,-1.123087027493645,-1.0795176029205322,-0.04356942457311286
30.425822973251343,-1.0757330585928524,-1.0316898822784424,-0.044043176314410015
30.569556713104248,-1.0310570071725285,-0.9888224601745605,-0.042234546997967914
30.715502977371216,-0.9713902052711038,-0.9313352108001709,-0.04005499447093286
30.86268401145935,-0.917682409286499,-0.8848650455474854,-0.03281736373901367
31.009315967559814,-0.8693186675800997,-0.8407444953918457,-0.028574172188253977
31.15328812599182,-0.8258171502281638,-0.7973027229309082,-0.028514427297255618
31.298316478729248,-0.7593633287093219,-0.7327144145965576,-0.026648914112764266
31.44353675842285,-0.7043106836431167,-0.6800308227539062,-0.024279860889210414
31.58641743659973,-0.6530722870546228,-0.6283915042877197,-0.02468078276690311
31.729533433914185,-0.6022892980014577,-0.578423023223877,-0.023866274777580743
31.876524448394775,-0.549029504551607,-0.526052713394165,-0.022976791157442
32.021129846572876,-0.4970696252935073,-0.4752488136291504,-0.0218208116643569
32.16957998275757,-0.4445513416739071,-0.4234006404876709,-0.021150701186236187
32.31291437149048,-0.393997402752147,-0.3726489543914795,-0.021348448360667516
32.45753359794617,-0.34160702368792367,-0.32111406326293945,-0.02049296042498422
32.60064911842346,-0.2903454023249009,-0.2703101634979248,-0.02003523882697611
32.74468684196472,-0.23804068565368652,-0.2184619903564453,-0.01957869529724121
32.89108157157898,-0.1861550246967989,-0.16692709922790527,-0.019227925468893625
33.03842520713806,-0.1339120724621941,-0.11455678939819336,-0.01935528306400075
33.18457794189453,-0.08089092198540182,-0.06046342849731445,-0.020427493488087367
33.33276963233948,-0.027493126252118277,-0.00621342658996582,-0.021279699662152457
33.479004859924316,0.023844228071324965,0.04532146453857422,-0.021477236467249253
33.624780893325806,0.07500638681299546,0.0972740650177002,-0.02226767820470474
33.772140979766846,0.12702483289382038,0.1507408618927002,-0.023716028998879812
33.91856336593628,0.17910251897924087,0.2035810947418213,-0.024478575762580418
34.06606125831604,0.23196042285246007,0.25626468658447266,-0.024304263732012582
34.21380281448364,0.2830379289739272,0.3080606460571289,-0.025022717083201695
34.35846161842346,0.33344326299779553,0.35896897315979004,-0.025525710161994508
34.50757026672363,0.38445648025063905,0.4093029499053955,-0.024846469654756453
34.64919662475586,0.43353429962606993,0.4578094482421875,-0.02427514861611757
34.792394161224365,0.48528364125420065,0.509239912033081,-0.023956270778880406
34.938005685806274,0.5372192859649658,0.5609836578369141,-0.023764371871948242
35.08270478248596,0.5882601878222298,0.611422061920166,-0.02316187409793624
35.226879596710205,0.6379327633801628,0.6612339019775391,-0.02330113859737626
35.37133502960205,0.6895812118754667,0.7129776477813721,-0.023396435905905344
35.51767182350159,0.7414542506722843,0.7748508453369141,-0.03339659466462974
35.6885724067688,0.801988026675056,0.8269078731536865,-0.024919846478630547
35.837759017944336,0.8553116882548613,0.8817844390869141,-0.026472750832052805
35.98332762718201,0.9071119392619413,0.9342069625854492,-0.027095023323507883
36.1309449672699,0.959766710505766,0.9872560501098633,-0.027489339604097274
36.27490592002869,1.0109499061808866,1.039156436920166,-0.028206530739279367
36.419079542160034,1.0614128814024084,1.090482473373413,-0.02906959197100467
36.56343364715576,1.1127029446994556,1.1418607234954834,-0.029157778796027767
36.70781683921814,1.162859369726742,1.1929256916046143,-0.030066321877872282
36.85282897949219,1.2161062044255875,1.246549129486084,-0.030442925060496506
36.99682831764221,1.2675338492673986,1.2981884479522705,-0.03065459868487186
37.143670082092285,1.3188282040988697,1.3490445613861084,-0.030216357287238704
37.288666009902954,1.3695120671216179,1.4005794525146484,-0.031067385393030555
37.43545389175415,1.4225381823147045,1.453315258026123,-0.030777075711418522
37.581207036972046,1.4746505372664507,1.504380226135254,-0.029729688868803228
37.72648334503174,1.5265822270337273,1.5560195446014404,-0.029437317567713173
37.87136244773865,1.5770587921142578,1.6070845127105713,-0.030025720596313477
38.018147468566895,1.6281672225278967,1.65940260887146,-0.031235386343563265
38.165088415145874,1.6798639087116016,1.7120862007141113,-0.0322222920025097
38.31102275848389,1.729965932228986,1.7632555961608887,-0.03328966393190269
38.45833420753479,1.7817645844291239,1.8154170513153076,-0.03365246688618373
38.604002237319946,1.8319373972275679,1.865959882736206,-0.03402248550863818
38.74965047836304,1.881527066230774,1.9169726371765137,-0.035445570945739746
38.89828538894653,1.931632960543913,1.9676721096038818,-0.036039149059968745
39.04925489425659,1.9832430218949038,2.019468069076538,-0.03622504718163433
39.19402074813843,1.998445756295148,2.035184383392334,-0.036738627097185894
39.341466188430786,1.9987491930232328,2.0357587337493896,-0.03700954072615681
39.49157238006592,1.9989616029402788,2.036019802093506,-0.037058199153227056
39.635711431503296,1.9990984955254723,2.0361242294311523,-0.03702573390568009
39.783310651779175,1.9992084345396828,2.0363852977752686,-0.03717686323558578
39.932406187057495,1.9993013178600985,2.036489725112915,-0.03718840725281658
40.07258987426758,1.999382767607184,2.036489725112915,-0.03710695750573101
40.21474885940552,1.9994420812410467,2.0366463661193848,-0.037204284878338045
40.3556489944458,2.000673762139152,2.0376384258270264,-0.03696466368787421
40.496267557144165,2.001142549164155,2.038160562515259,-0.037018013351103995
40.63949203491211,2.00127370392575,2.0383694171905518,-0.037095713264801766
40.78100395202637,2.001273661851883,2.038421630859375,-0.037147969007492065
40.922253370285034,2.0012045450070324,2.0383694171905518,-0.03716487218351938
41.06342697143555,2.0014152877471028,2.0384738445281982,-0.037058556781095486
41.202312707901,2.0014665494946873,2.038682699203491,-0.037216149708803936
41.339248180389404,2.001531027695712,2.038630485534668,-0.037099457838956074
41.47745156288147,2.0015917823595157,2.038682699203491,-0.037090916843975474
41.616917848587036,2.001661214758368,2.0389437675476074,-0.03728255278923953
41.755579471588135,2.001664422890719,2.0389437675476074,-0.0372793446568882
41.89293050765991,2.001732587814331,2.038891553878784,-0.037158966064453125
42.02881956100464,2.0017344916568085,2.038839340209961,-0.037104848553152436
42.17311882972717,2.001769491854836,2.0389959812164307,-0.03722648936159478
42.3093044757843,2.0018030720598556,2.039100408554077,-0.03729733649422151
42.45261073112488,1.9988284286330729,2.038212776184082,-0.03938434755100917
42.602668046951294,1.9740639635745216,2.0394136905670166,-0.06534972699249497
42.74671006202698,1.9519419109120089,2.02980637550354,-0.07786446459153118
42.88813281059265,1.8832127557081335,1.9607276916503906,-0.07751493594225711
43.02862811088562,1.8227538922253776,1.9003686904907227,-0.07761479826534501
43.169983863830566,1.7715561389923096,1.8483116626739502,-0.07675552368164062
43.31524038314819,1.7111403381123262,1.7877960205078125,-0.07665568239548626
43.4579861164093,1.658250416026396,1.7339637279510498,-0.0757133119246538
43.619208574295044,1.597724760279936,1.6726648807525635,-0.07494012047262744
43.77455019950867,1.539515817866606,1.6148643493652344,-0.07534853149862841
43.92023706436157,1.4877016824834488,1.5623373985290527,-0.07463571604560393
44.0624213218689,1.4327511506922104,1.5088183879852295,-0.07606723729301912
44.21096229553223,1.3787376039168413,1.4559259414672852,-0.07718833755044385
44.36137509346008,1.3234266673817354,1.401362657546997,-0.07793599016526165
44.50370788574219,1.2699924356797163,1.3484179973602295,-0.07842556168051318
44.64286398887634,1.2167602006126852,1.2966742515563965,-0.07991405094371129
44.78670597076416,1.1650618525112377,1.2452960014343262,-0.08023414892308844
44.92663359642029,1.1143477804520552,1.1944921016693115,-0.08014432121725634
45.067782163619995,1.0641201664419735,1.1443147659301758,-0.08019459948820229
45.207298278808594,1.0111879601198084,1.0915789604187012,-0.08039100029889279
45.351624965667725,0.960155725479126,1.0399396419525146,-0.07978391647338867
45.49213933944702,0.9093739986419678,0.9883525371551514,-0.0789785385131836
45.633070945739746,0.8586185258977553,0.9374442100524902,-0.0788256841547349
45.77678179740906,0.8065617925980512,0.8840818405151367,-0.07752004791708555
45.91824245452881,0.755359411239624,0.832181453704834,-0.07682204246520996
46.0607967376709,0.7046207680421717,0.7806987762451172,-0.07607800820294552
46.20332646369934,0.6514219816993264,0.726970911026001,-0.07554892932667456
46.34433317184448,0.6013437299167409,0.676741361618042,-0.0753976317013011
46.48665738105774,0.5501659196965835,0.6261463165283203,-0.07598039683173685
46.62808847427368,0.5020177644841811,0.5778486728668213,-0.07583090838264017
46.77405905723572,0.44747084729811726,0.5229198932647705,-0.07544904596665325
46.916261196136475,0.39721209862652945,0.4728991985321045,-0.07568709990557504
47.058696031570435,0.34590688873739805,0.42246079444885254,-0.07655390571145448
47.20052647590637,0.296009807025685,0.3728055953979492,-0.0767957883722642
47.342310667037964,0.245683235280654,0.32210612297058105,-0.07642288768992705
47.485209465026855,0.1946728790507597,0.27098894119262695,-0.07631606214186726
47.627952098846436,0.14495267587549546,0.2208116054534912,-0.07585892957799575
47.77305269241333,0.09110014578875374,0.16640496253967285,-0.07530481675091912
47.918434143066406,0.040769366657032687,0.11518335342407227,-0.07441398676703959
48.06097626686096,-0.0001504982219022863,0.07341241836547852,-0.0735629165873808
48.20326280593872,-0.0030212823082419005,0.06892204284667969,-0.07194332515492159
48.34882378578186,-0.004595686407650218,0.06735563278198242,-0.07195131918963264
48.488199949264526,-0.005218716228709501,0.06667685508728027,-0.07189557131598978
48.626885175704956,-0.0055837490979362935,0.06625914573669434,-0.07184289483463063
48.76587891578674,-0.005799167296465705,0.0658414363861084,-0.0716406036825741
48.90501570701599,-0.00593716957989861,0.06552815437316895,-0.07146532395306755
49.043474435806274,-0.0060070121989530675,0.06531929969787598,-0.07132631189682904
49.18495416641235,-0.006077696295345531,0.06511044502258301,-0.07118814131792854
49.324302434921265,-0.00608072561376235,0.06500601768493652,-0.07108674329869888
49.4644033908844,-0.006092506296494428,0.06474494934082031,-0.07083745563731474
49.604965925216675,-0.006104455274694106,0.06469273567199707,-0.07079719094669118
49.742182970047,-0.006112870048074161,0.06469273567199707,-0.07080560572007123
49.88363480567932,-0.006112870048074161,0.06469273567199707,-0.07080560572007123
50.0261709690094,-0.006112870048074161,0.06458830833435059,-0.07070117838242475
50.16504120826721,-0.006112870048074161,0.06458830833435059,-0.07070117838242475
50.31082057952881,-0.006112870048074161,0.06458830833435059,-0.07070117838242475
50.450326919555664,-0.006112870048074161,0.0644838809967041,-0.07059675104477826
50.59399700164795,-0.006112870048074161,0.06453609466552734,-0.0706489647136015
50.734495878219604,-0.006112870048074161,0.0644838809967041,-0.07059675104477826
50.8723258972168,-0.006112870048074161,0.06427502632141113,-0.0703878963694853
51.01086711883545,-0.006112870048074161,0.06432723999023438,-0.07044011003830854
51.15123748779297,-0.006112870048074161,0.06432723999023438,-0.07044011003830854
51.29012155532837,-0.006112870048074161,0.06417059898376465,-0.07028346903183881
51.42785692214966,-0.006096040501314051,0.0641183853149414,-0.07021442581625546
51.56740880012512,-0.00607752799987793,0.06422281265258789,-0.07030034065246582
51.71013355255127,-0.00607752799987793,0.06417059898376465,-0.07024812698364258
51.8490092754364,-0.00607752799987793,0.06422281265258789,-0.07030034065246582
51.9879584312439,-0.00607752799987793,0.06422281265258789,-0.07030034065246582
