utc_time,elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T18:54:37.538730+00:00,0.875625,1,1,0,0.925625,0.925625,306.434381,0.513531,89.361715,36.432682,89.357831,36.430420,-0.005008,-0.002916,-0.005008,-0.002917,-0.077674,-0.045242,-0.000149,-0.000359,89.303114,36.328282,0.054717,0.102138,0.054717,0.102138,0.102138,Tracking pass
2026-03-23T18:54:37.607624+00:00,0.944517,1,1,0,0.994517,0.994517,306.431292,0.517858,89.356364,36.429565,89.352480,36.427301,-0.005351,-0.003118,-0.005352,-0.003119,-0.077684,-0.045267,-0.000149,-0.000359,89.302471,36.319570,0.050009,0.107731,0.050009,0.107731,0.107731,Tracking pass
2026-03-23T18:54:37.675963+00:00,1.012852,1,1,0,1.062852,1.062852,306.428226,0.522150,89.351055,36.426471,89.347170,36.424206,-0.005309,-0.003094,-0.005309,-0.003095,-0.077694,-0.045292,-0.000149,-0.000360,89.301054,36.319012,0.046116,0.105193,0.046116,0.105193,0.105193,Tracking pass
2026-03-23T18:54:37.741250+00:00,1.078133,1,1,0,1.128133,1.128133,306.425296,0.526251,89.345983,36.423513,89.342097,36.421247,-0.005072,-0.002957,-0.005073,-0.002959,-0.077704,-0.045315,-0.000149,-0.000360,89.274404,36.318068,0.067693,0.103179,0.067693,0.103179,0.103179,Tracking pass
2026-03-23T18:54:37.809155+00:00,1.146036,1,1,0,1.196036,1.196036,306.422247,0.530518,89.340706,36.420435,89.336820,36.418168,-0.005277,-0.003078,-0.005277,-0.003079,-0.077714,-0.045340,-0.000149,-0.000360,89.271872,36.316995,0.064948,0.101173,0.064948,0.101173,0.101173,Tracking pass
2026-03-23T18:54:37.880191+00:00,1.217079,1,1,0,1.267079,1.267079,306.419056,0.534983,89.335185,36.417213,89.331298,36.414945,-0.005521,-0.003222,-0.005522,-0.003223,-0.077724,-0.045365,-0.000149,-0.000360,89.270885,36.315751,0.060413,0.099194,0.060413,0.099194,0.099194,Tracking pass
2026-03-23T18:54:37.941173+00:00,1.278058,1,1,0,1.328058,1.328058,306.416315,0.538816,89.330445,36.414446,89.326558,36.412176,-0.004740,-0.002767,-0.004740,-0.002768,-0.077734,-0.045387,-0.000149,-0.000360,89.271529,36.313390,0.055029,0.098786,0.055029,0.098786,0.098786,Tracking pass
2026-03-23T18:54:38.008712+00:00,1.345597,1,1,0,1.395597,1.395597,306.413278,0.543063,89.325195,36.411380,89.321307,36.409109,-0.005250,-0.003066,-0.005251,-0.003067,-0.077744,-0.045412,-0.000149,-0.000361,89.270456,36.309142,0.050851,0.099967,0.050851,0.099967,0.099967,Tracking pass
2026-03-23T18:54:38.073445+00:00,1.410326,1,1,0,1.460326,1.460326,306.410367,0.547133,89.320162,36.408440,89.316274,36.406168,-0.005033,-0.002940,-0.005033,-0.002941,-0.077753,-0.045435,-0.000149,-0.000361,89.262903,36.307511,0.053371,0.098657,0.053371,0.098657,0.098657,Tracking pass
2026-03-23T18:54:38.138317+00:00,1.475193,1,1,0,1.525193,1.525193,306.407447,0.551214,89.315118,36.405492,89.311230,36.403218,-0.005044,-0.002948,-0.005044,-0.002949,-0.077763,-0.045458,-0.000149,-0.000361,89.261658,36.305923,0.049572,0.097295,0.049572,0.097295,0.097295,Tracking pass
2026-03-23T18:54:38.202340+00:00,1.539229,1,1,0,1.589229,1.589229,306.404564,0.555242,89.310138,36.402580,89.306249,36.400306,-0.004980,-0.002912,-0.004980,-0.002913,-0.077772,-0.045481,-0.000149,-0.000361,89.260156,36.291031,0.046093,0.109274,0.046093,0.109274,0.109274,Tracking pass
2026-03-23T18:54:38.267357+00:00,1.604230,1,1,0,1.654230,1.654230,306.401636,0.559333,89.305082,36.399623,89.301193,36.397347,-0.005056,-0.002957,-0.005056,-0.002958,-0.077782,-0.045505,-0.000149,-0.000361,89.229429,36.290602,0.071765,0.106745,0.071765,0.106745,0.106745,Tracking pass
2026-03-23T18:54:38.334465+00:00,1.671339,1,1,0,1.721339,1.721339,306.398612,0.563557,89.299862,36.396568,89.295972,36.394291,-0.005220,-0.003055,-0.005221,-0.003056,-0.077792,-0.045529,-0.000149,-0.000362,89.230072,36.290645,0.065900,0.103646,0.065900,0.103646,0.103646,Tracking pass
2026-03-23T18:54:38.403381+00:00,1.740252,1,1,0,1.790252,1.790252,306.395505,0.567895,89.294501,36.393430,89.290611,36.391152,-0.005361,-0.003138,-0.005362,-0.003140,-0.077803,-0.045554,-0.000149,-0.000362,89.228055,36.289958,0.062555,0.101193,0.062555,0.101193,0.101193,Tracking pass
2026-03-23T18:54:38.471946+00:00,0.000000,1,1,1,0.050000,0.050000,306.392410,0.572214,89.289163,36.390304,89.285272,36.388025,-0.005338,-0.003126,-0.005338,-0.003127,-0.077816,-0.045588,-6.225320,-3.647040,89.227755,36.288113,0.057517,0.099912,0.057517,0.099912,0.099912,Tracking pass
2026-03-23T18:54:38.544753+00:00,0.072802,1,1,0,0.122802,0.122802,306.389124,0.576799,89.283498,36.386985,89.279606,36.384704,-0.005665,-0.003319,-0.005666,-0.003321,-0.077824,-0.045605,-0.000150,-0.000362,89.223292,36.286783,0.056315,0.097921,0.056315,0.097921,0.097921,Tracking pass
2026-03-23T18:54:38.620819+00:00,0.148867,1,1,0,0.198867,0.198867,306.385690,0.581591,89.277578,36.383515,89.273686,36.381233,-0.005920,-0.003470,-0.005921,-0.003471,-0.077835,-0.045633,-0.000150,-0.000363,89.221060,36.281032,0.052626,0.100201,0.052626,0.100201,0.100201,Tracking pass
2026-03-23T18:54:38.685547+00:00,0.213601,1,1,0,0.263601,0.263601,306.382765,0.585670,89.272539,36.380560,89.268646,36.378277,-0.005039,-0.002955,-0.005039,-0.002956,-0.077845,-0.045656,-0.000150,-0.000363,89.213850,36.279830,0.054796,0.098446,0.054796,0.098446,0.098446,Tracking pass
2026-03-23T18:54:38.750067+00:00,0.278117,1,1,0,0.328117,0.328117,306.379850,0.589736,89.267516,36.377614,89.263623,36.375329,-0.005023,-0.002946,-0.005023,-0.002948,-0.077854,-0.045680,-0.000150,-0.000363,89.212906,36.278028,0.050717,0.097301,0.050717,0.097301,0.097301,Tracking pass
2026-03-23T18:54:38.817559+00:00,0.345607,1,1,0,0.395607,0.395607,306.376798,0.593990,89.262262,36.374530,89.258368,36.372244,-0.005255,-0.003084,-0.005255,-0.003085,-0.077864,-0.045704,-0.000150,-0.000363,89.211104,36.274337,0.047264,0.097907,0.047264,0.097907,0.097907,Tracking pass
2026-03-23T18:54:38.879619+00:00,0.407664,1,1,0,0.457664,0.457664,306.373991,0.597902,89.257429,36.371693,89.253535,36.369406,-0.004832,-0.002837,-0.004833,-0.002838,-0.077874,-0.045727,-0.000150,-0.000363,89.184239,36.262364,0.069297,0.107042,0.069297,0.107042,0.107042,Tracking pass
2026-03-23T18:54:38.944842+00:00,0.472873,1,1,0,0.522873,0.522873,306.371040,0.602014,89.252351,36.368710,89.248456,36.366422,-0.005078,-0.002983,-0.005079,-0.002984,-0.077884,-0.045751,-0.000150,-0.000364,89.180076,36.262106,0.068380,0.104316,0.068380,0.104316,0.104316,Tracking pass
2026-03-23T18:54:39.010816+00:00,0.538852,1,1,0,0.588852,0.588852,306.368052,0.606176,89.247212,36.365691,89.243317,36.363402,-0.005139,-0.003019,-0.005139,-0.003021,-0.077893,-0.045775,-0.000150,-0.000364,89.178231,36.260819,0.065086,0.102583,0.065086,0.102583,0.102583,Tracking pass
2026-03-23T18:54:39.076909+00:00,0.604948,1,1,0,0.654948,0.654948,306.365058,0.610345,89.242063,36.362665,89.238168,36.360374,-0.005149,-0.003026,-0.005149,-0.003027,-0.077903,-0.045799,-0.000150,-0.000364,89.177544,36.259832,0.060624,0.100543,0.060624,0.100543,0.100543,Tracking pass
2026-03-23T18:54:39.141399+00:00,0.669440,1,1,0,0.719440,0.719440,306.362136,0.614415,89.237039,36.359710,89.233143,36.357419,-0.005024,-0.002954,-0.005025,-0.002956,-0.077913,-0.045822,-0.000150,-0.000364,89.173896,36.258759,0.059247,0.098660,0.059247,0.098660,0.098660,Tracking pass
2026-03-23T18:54:39.208892+00:00,0.736935,1,1,0,0.786935,0.786935,306.359076,0.618674,89.231780,36.356617,89.227883,36.354324,-0.005259,-0.003094,-0.005260,-0.003095,-0.077923,-0.045847,-0.000150,-0.000364,89.171278,36.257128,0.056605,0.097196,0.056605,0.097196,0.097196,Tracking pass
2026-03-23T18:54:39.269449+00:00,0.797485,1,1,0,0.847485,0.847485,306.356329,0.622497,89.227061,36.353840,89.223164,36.351546,-0.004719,-0.002777,-0.004719,-0.002778,-0.077932,-0.045869,-0.000150,-0.000365,89.165056,36.252322,0.058109,0.099224,0.058109,0.099224,0.099224,Tracking pass
2026-03-23T18:54:39.335835+00:00,0.863873,1,1,0,0.913873,0.913873,306.353317,0.626688,89.221887,36.350794,89.217990,36.348499,-0.005174,-0.003046,-0.005175,-0.003047,-0.077942,-0.045893,-0.000150,-0.000365,89.163983,36.251034,0.054007,0.097465,0.054007,0.097465,0.097465,Tracking pass
2026-03-23T18:54:39.403307+00:00,0.931341,1,1,0,0.981341,0.981341,306.350254,0.630948,89.216628,36.347697,89.212730,36.345401,-0.005259,-0.003097,-0.005259,-0.003098,-0.077952,-0.045918,-0.000150,-0.000365,89.162094,36.249275,0.050636,0.096126,0.050636,0.096126,0.096126,Tracking pass
2026-03-23T18:54:39.470547+00:00,0.998582,1,1,0,1.048582,1.048582,306.347200,0.635196,89.211386,36.344609,89.207488,36.342311,-0.005242,-0.003088,-0.005242,-0.003090,-0.077963,-0.045942,-0.000151,-0.000365,89.139564,36.235113,0.067924,0.107198,0.067924,0.107198,0.107198,Tracking pass
2026-03-23T18:54:39.533559+00:00,1.061591,1,1,0,1.111591,1.111591,306.344336,0.639176,89.206473,36.341713,89.202575,36.339414,-0.004913,-0.002896,-0.004913,-0.002897,-0.077972,-0.045965,-0.000151,-0.000366,89.135530,36.232624,0.067045,0.106791,0.067045,0.106791,0.106791,Tracking pass
2026-03-23T18:54:39.605472+00:00,1.133480,1,1,0,1.183480,1.183480,306.341068,0.643719,89.200868,36.338408,89.196968,36.336108,-0.005606,-0.003305,-0.005606,-0.003307,-0.077983,-0.045991,-0.000151,-0.000366,89.133813,36.232152,0.063155,0.103956,0.063155,0.103956,0.103956,Tracking pass
2026-03-23T18:54:39.680457+00:00,1.208488,1,1,0,1.258488,1.258488,306.337656,0.648459,89.195018,36.334957,89.191118,36.332656,-0.005850,-0.003451,-0.005850,-0.003452,-0.077994,-0.046019,-0.000151,-0.000366,89.132097,36.232109,0.059021,0.100547,0.059021,0.100547,0.100547,Tracking pass
2026-03-23T18:54:39.745246+00:00,1.273237,1,1,0,1.323237,1.323237,306.334710,0.652553,89.189968,36.331977,89.186067,36.329674,-0.005050,-0.002980,-0.005051,-0.002982,-0.078004,-0.046043,-0.000151,-0.000366,89.130938,36.231036,0.055129,0.098638,0.055129,0.098638,0.098638,Tracking pass
2026-03-23T18:54:39.812537+00:00,1.340536,1,1,0,1.390536,1.390536,306.331646,0.656808,89.184718,36.328877,89.180817,36.326573,-0.005250,-0.003099,-0.005250,-0.003101,-0.078014,-0.046067,-0.000151,-0.000366,89.124501,36.229662,0.056316,0.096911,0.056316,0.096911,0.096911,Tracking pass
2026-03-23T18:54:39.878445+00:00,1.406471,1,1,0,1.456471,1.456471,306.328642,0.660978,89.179573,36.325839,89.175672,36.323534,-0.005144,-0.003038,-0.005145,-0.003039,-0.078024,-0.046091,-0.000151,-0.000367,89.122999,36.223483,0.052673,0.100051,0.052673,0.100051,0.100051,Tracking pass
2026-03-23T18:54:39.944059+00:00,1.472082,1,1,0,1.522082,1.522082,306.325652,0.665128,89.174454,36.322814,89.170552,36.320508,-0.005120,-0.003025,-0.005120,-0.003026,-0.078034,-0.046116,-0.000151,-0.000367,89.121497,36.222367,0.049055,0.098141,0.049055,0.098141,0.098141,Tracking pass
2026-03-23T18:54:40.010988+00:00,1.539010,1,1,0,1.589010,1.589010,306.322601,0.669363,89.169231,36.319727,89.165328,36.317419,-0.005223,-0.003087,-0.005223,-0.003088,-0.078044,-0.046140,-0.000151,-0.000367,89.092743,36.220436,0.072585,0.096984,0.072585,0.096984,0.096984,Tracking pass
2026-03-23T18:54:40.080275+00:00,1.608295,1,1,0,1.658295,1.658295,306.319441,0.673747,89.163823,36.316529,89.159920,36.314220,-0.005408,-0.003198,-0.005408,-0.003199,-0.078055,-0.046166,-0.000151,-0.000367,89.091627,36.218462,0.068293,0.095759,0.068293,0.095759,0.095759,Tracking pass
2026-03-23T18:54:40.150641+00:00,1.678655,1,1,0,1.728655,1.728655,306.316230,0.678201,89.158331,36.313280,89.154427,36.310970,-0.005492,-0.003249,-0.005493,-0.003250,-0.078065,-0.046191,-0.000151,-0.000368,89.090898,36.204128,0.063530,0.106842,0.063530,0.106842,0.106842,Tracking pass
2026-03-23T18:54:40.244106+00:00,0.000000,1,1,1,0.050000,0.050000,306.311961,0.684121,89.151031,36.308959,89.147126,36.306647,-0.007300,-0.004321,-0.007301,-0.004322,-0.078083,-0.046235,-6.246649,-3.698798,89.085963,36.203484,0.061164,0.103163,0.061164,0.103163,0.103163,Tracking pass
2026-03-23T18:54:40.321204+00:00,0.077106,1,1,0,0.127106,0.127106,306.308438,0.689004,89.145010,36.305394,89.141105,36.303081,-0.006021,-0.003566,-0.006022,-0.003567,-0.078091,-0.046254,-0.000151,-0.000368,89.083044,36.203184,0.058061,0.099897,0.058061,0.099897,0.099897,Tracking pass
2026-03-23T18:54:40.383210+00:00,0.139110,1,1,0,0.189110,0.189110,306.305604,0.692932,89.140167,36.302525,89.136262,36.300211,-0.004842,-0.002869,-0.004843,-0.002870,-0.078100,-0.046277,-0.000151,-0.000368,89.076393,36.202025,0.059870,0.098186,0.059870,0.098186,0.098186,Tracking pass
2026-03-23T18:54:40.450137+00:00,0.206013,1,1,0,0.256013,0.256013,306.302544,0.697171,89.134942,36.299428,89.131036,36.297113,-0.005225,-0.003097,-0.005226,-0.003098,-0.078111,-0.046302,-0.000152,-0.000369,89.075792,36.200265,0.055245,0.096847,0.055245,0.096847,0.096847,Tracking pass
2026-03-23T18:54:40.516987+00:00,0.272857,1,1,0,0.322857,0.322857,306.299486,0.701406,89.129720,36.296332,89.125814,36.294016,-0.005222,-0.003096,-0.005222,-0.003097,-0.078121,-0.046326,-0.000152,-0.000369,89.074461,36.194558,0.051353,0.099458,0.051353,0.099458,0.099458,Tracking pass
2026-03-23T18:54:40.581131+00:00,0.337028,1,1,0,0.387028,0.387028,306.296549,0.705474,89.124707,36.293359,89.120800,36.291041,-0.005013,-0.002974,-0.005014,-0.002975,-0.078130,-0.046350,-0.000152,-0.000369,89.057982,36.192712,0.062819,0.098329,0.062819,0.098329,0.098329,Tracking pass
2026-03-23T18:54:40.647658+00:00,0.403553,1,1,0,0.453553,0.453553,306.293502,0.709691,89.119509,36.290275,89.115602,36.287955,-0.005198,-0.003084,-0.005198,-0.003085,-0.078140,-0.046375,-0.000152,-0.000369,89.048283,36.191597,0.067319,0.096359,0.067319,0.096359,0.096359,Tracking pass
2026-03-23T18:54:40.714229+00:00,0.470123,1,1,0,0.520123,0.520123,306.290453,0.713912,89.114307,36.287187,89.110399,36.284866,-0.005202,-0.003088,-0.005203,-0.003089,-0.078151,-0.046399,-0.000152,-0.000369,89.046223,36.185631,0.064176,0.099235,0.064176,0.099235,0.099235,Tracking pass
2026-03-23T18:54:40.780052+00:00,0.535942,1,1,0,0.585942,0.585942,306.287436,0.718087,89.109163,36.284132,89.105255,36.281810,-0.005144,-0.003055,-0.005145,-0.003056,-0.078161,-0.046423,-0.000152,-0.000370,89.045236,36.174860,0.060019,0.106951,0.060019,0.106951,0.106951,Tracking pass
2026-03-23T18:54:40.847062+00:00,0.602954,1,1,0,0.652954,0.652954,306.284363,0.722338,89.103925,36.281020,89.100016,36.278697,-0.005238,-0.003112,-0.005238,-0.003113,-0.078171,-0.046448,-0.000152,-0.000370,89.040601,36.174430,0.059415,0.104267,0.059415,0.104267,0.104267,Tracking pass
2026-03-23T18:54:40.910689+00:00,0.666580,1,1,0,0.716580,0.716580,306.281444,0.726375,89.098951,36.278064,89.095042,36.275740,-0.004974,-0.002956,-0.004974,-0.002957,-0.078180,-0.046472,-0.000152,-0.000370,89.039314,36.174130,0.055728,0.101610,0.055728,0.101610,0.101610,Tracking pass
2026-03-23T18:54:40.975972+00:00,0.731857,1,1,0,0.781857,0.781857,306.278448,0.730517,89.093847,36.275030,89.089937,36.272704,-0.005104,-0.003034,-0.005104,-0.003036,-0.078190,-0.046496,-0.000152,-0.000370,89.037812,36.173143,0.052126,0.099562,0.052126,0.099562,0.099562,Tracking pass
2026-03-23T18:54:41.045462+00:00,0.801347,1,1,0,0.851347,0.851347,306.275257,0.734928,89.088413,36.271798,89.084503,36.269471,-0.005434,-0.003232,-0.005434,-0.003233,-0.078201,-0.046522,-0.000152,-0.000371,89.036009,36.171641,0.048494,0.097830,0.048494,0.097830,0.097830,Tracking pass
2026-03-23T18:54:41.110067+00:00,0.865953,1,1,0,0.915953,0.915953,306.272289,0.739030,89.083361,36.268791,89.079450,36.266464,-0.005053,-0.003006,-0.005053,-0.003008,-0.078211,-0.046546,-0.000152,-0.000371,89.011505,36.165847,0.067945,0.100616,0.067945,0.100616,0.100616,Tracking pass
2026-03-23T18:54:41.177583+00:00,0.933469,1,1,0,0.983469,0.983469,306.269186,0.743317,89.078080,36.265648,89.074169,36.263319,-0.005281,-0.003143,-0.005281,-0.003145,-0.078221,-0.046571,-0.000152,-0.000371,89.010947,36.164345,0.063222,0.098974,0.063222,0.098974,0.098974,Tracking pass
2026-03-23T18:54:41.247704+00:00,1.003587,1,1,0,1.053587,1.053587,306.265962,0.747771,89.072595,36.262382,89.068683,36.260051,-0.005485,-0.003266,-0.005486,-0.003268,-0.078232,-0.046597,-0.000152,-0.000371,89.009745,36.163144,0.058938,0.096908,0.058938,0.096908,0.096908,Tracking pass
2026-03-23T18:54:41.312072+00:00,1.067953,1,1,0,1.117953,1.117953,306.263000,0.751860,89.067559,36.259382,89.063647,36.257050,-0.005036,-0.003000,-0.005036,-0.003001,-0.078242,-0.046621,-0.000152,-0.000372,89.008329,36.161556,0.055318,0.095494,0.055318,0.095494,0.095494,Tracking pass
2026-03-23T18:54:41.378716+00:00,1.134563,1,1,0,1.184563,1.184563,306.259935,0.756093,89.062347,36.256275,89.058434,36.253943,-0.005212,-0.003106,-0.005212,-0.003107,-0.078252,-0.046645,-0.000153,-0.000372,89.002879,36.146364,0.055556,0.107579,0.055556,0.107579,0.107579,Tracking pass
2026-03-23T18:54:41.444249+00:00,1.200103,1,1,0,1.250103,1.250103,306.256917,0.760258,89.057218,36.253218,89.053305,36.250884,-0.005129,-0.003058,-0.005129,-0.003059,-0.078262,-0.046670,-0.000153,-0.000372,89.001162,36.146235,0.052143,0.104649,0.052143,0.104649,0.104649,Tracking pass
2026-03-23T18:54:41.511295+00:00,1.267169,1,1,0,1.317169,1.317169,306.253827,0.764521,89.051969,36.250087,89.048055,36.247751,-0.005249,-0.003131,-0.005250,-0.003132,-0.078272,-0.046695,-0.000153,-0.000372,88.998930,36.145205,0.049125,0.102546,0.049125,0.102546,0.102546,Tracking pass
2026-03-23T18:54:41.579381+00:00,1.335251,1,1,0,1.385251,1.385251,306.250689,0.768850,89.046640,36.246907,89.042725,36.244570,-0.005329,-0.003180,-0.005330,-0.003181,-0.078282,-0.046720,-0.000153,-0.000372,88.975499,36.144261,0.067227,0.100309,0.067227,0.100309,0.100309,Tracking pass
2026-03-23T18:54:41.646142+00:00,1.401981,1,1,0,1.451981,1.451981,306.247612,0.773094,89.041416,36.243788,89.037501,36.241451,-0.005224,-0.003118,-0.005225,-0.003120,-0.078293,-0.046745,-0.000153,-0.000373,88.974984,36.142759,0.062517,0.098692,0.062517,0.098692,0.098692,Tracking pass
2026-03-23T18:54:41.711320+00:00,1.467192,1,1,0,1.517192,1.517192,306.244604,0.777242,89.036310,36.240739,89.032395,36.238400,-0.005106,-0.003049,-0.005106,-0.003050,-0.078302,-0.046769,-0.000153,-0.000373,88.973739,36.141085,0.058656,0.097315,0.058656,0.097315,0.097315,Tracking pass
2026-03-23T18:54:41.777623+00:00,1.533495,1,1,0,1.583495,1.583495,306.241544,0.781460,89.031118,36.237637,89.027202,36.235297,-0.005192,-0.003102,-0.005193,-0.003103,-0.078313,-0.046794,-0.000153,-0.000373,88.972409,36.136236,0.054793,0.099062,0.054793,0.099062,0.099062,Tracking pass
2026-03-23T18:54:41.845875+00:00,1.601744,1,1,0,1.651744,1.651744,306.238392,0.785804,89.025773,36.234443,89.021856,36.232102,-0.005345,-0.003194,-0.005346,-0.003196,-0.078323,-0.046819,-0.000153,-0.000373,88.969061,36.134648,0.052795,0.097454,0.052795,0.097454,0.097454,Tracking pass
2026-03-23T18:54:41.910396+00:00,1.666263,1,1,0,1.716263,1.716263,306.235412,0.789910,89.020719,36.231421,89.016802,36.229079,-0.005054,-0.003022,-0.005054,-0.003023,-0.078333,-0.046843,-0.000153,-0.000374,88.965971,36.133017,0.050831,0.096062,0.050831,0.096062,0.096062,Tracking pass
2026-03-23T18:54:41.974179+00:00,1.730046,1,1,0,1.780046,1.780046,306.232464,0.793971,89.015722,36.228433,89.011805,36.226089,-0.004997,-0.002989,-0.004997,-0.002990,-0.078343,-0.046867,-0.000153,-0.000374,88.963826,36.118254,0.047980,0.107835,0.047980,0.107835,0.107835,Tracking pass
2026-03-23T18:54:42.037240+00:00,0.000000,1,1,1,0.050000,0.050000,306.229547,0.797988,89.010780,36.225475,89.006862,36.223130,-0.004943,-0.002957,-0.004943,-0.002959,-0.078356,-0.046900,-6.268495,-3.752021,88.961980,36.116580,0.044882,0.106550,0.044882,0.106550,0.106550,Tracking pass
2026-03-23T18:54:42.105236+00:00,0.067993,1,1,0,0.117993,0.117993,306.226401,0.802318,89.005452,36.222286,89.001534,36.219940,-0.005328,-0.003189,-0.005328,-0.003191,-0.078363,-0.046916,-0.000153,-0.000374,88.940093,36.116151,0.061440,0.103789,0.061440,0.103789,0.103789,Tracking pass
2026-03-23T18:54:42.174585+00:00,0.137343,1,1,0,0.187343,0.187343,306.223192,0.806736,89.000017,36.219032,88.996098,36.216684,-0.005435,-0.003255,-0.005435,-0.003256,-0.078373,-0.046942,-0.000153,-0.000374,88.937304,36.114778,0.058794,0.101906,0.058794,0.101906,0.101906,Tracking pass
2026-03-23T18:54:42.259081+00:00,0.221823,1,1,0,0.271823,0.271823,306.219280,0.812119,88.993395,36.215065,88.989476,36.212715,-0.006622,-0.003967,-0.006622,-0.003969,-0.078386,-0.046974,-0.000153,-0.000375,88.934858,36.113920,0.054618,0.098796,0.054618,0.098796,0.098796,Tracking pass
2026-03-23T18:54:42.333596+00:00,0.296349,1,1,0,0.346349,0.346349,306.215827,0.816869,88.987553,36.211563,88.983633,36.209212,-0.005842,-0.003502,-0.005843,-0.003503,-0.078398,-0.047002,-0.000154,-0.000375,88.933699,36.112289,0.049934,0.096923,0.049934,0.096923,0.096923,Tracking pass
2026-03-23T18:54:42.399646+00:00,0.362398,1,1,0,0.412398,0.412398,306.212765,0.821079,88.982375,36.208458,88.978454,36.206106,-0.005178,-0.003105,-0.005179,-0.003107,-0.078408,-0.047027,-0.000154,-0.000375,88.927948,36.106581,0.050506,0.099525,0.050506,0.099525,0.099525,Tracking pass
2026-03-23T18:54:42.465904+00:00,0.428657,1,1,0,0.478657,0.478657,306.209693,0.825304,88.977179,36.205341,88.973258,36.202988,-0.005196,-0.003117,-0.005196,-0.003118,-0.078418,-0.047052,-0.000154,-0.000375,88.926446,36.105208,0.046812,0.097780,0.046812,0.097780,0.097780,Tracking pass
2026-03-23T18:54:42.534265+00:00,0.496985,1,1,0,0.546985,0.546985,306.206522,0.829662,88.971821,36.202125,88.967899,36.199771,-0.005358,-0.003216,-0.005359,-0.003217,-0.078429,-0.047077,-0.000154,-0.000376,88.924558,36.103448,0.043341,0.096322,0.043341,0.096322,0.096322,Tracking pass
2026-03-23T18:54:42.599302+00:00,0.562049,1,1,0,0.612049,0.612049,306.203502,0.833812,88.966718,36.199061,88.962795,36.196706,-0.005103,-0.003064,-0.005104,-0.003065,-0.078439,-0.047102,-0.000154,-0.000376,88.896062,36.089072,0.066733,0.107634,0.066733,0.107634,0.107634,Tracking pass
2026-03-23T18:54:42.664493+00:00,0.627243,1,1,0,0.677243,0.677243,306.200474,0.837972,88.961603,36.195990,88.957681,36.193633,-0.005114,-0.003072,-0.005115,-0.003073,-0.078449,-0.047126,-0.000154,-0.000376,88.895376,36.086583,0.062305,0.107050,0.062305,0.107050,0.107050,Tracking pass
2026-03-23T18:54:42.726236+00:00,0.688975,1,1,0,0.738975,0.738975,306.197606,0.841911,88.956760,36.193080,88.952837,36.190722,-0.004843,-0.002910,-0.004844,-0.002911,-0.078458,-0.047149,-0.000154,-0.000376,88.895676,36.085896,0.057161,0.104826,0.057161,0.104826,0.104826,Tracking pass
2026-03-23T18:54:42.790744+00:00,0.753469,1,1,0,0.803469,0.803469,306.194609,0.846028,88.951700,36.190038,88.947776,36.187679,-0.005060,-0.003042,-0.005061,-0.003043,-0.078468,-0.047174,-0.000154,-0.000377,88.894775,36.084909,0.053002,0.102770,0.053002,0.102770,0.102770,Tracking pass
2026-03-23T18:54:42.853352+00:00,0.816095,1,1,0,0.866095,0.866095,306.191696,0.850026,88.946786,36.187083,88.942861,36.184723,-0.004915,-0.002955,-0.004915,-0.002956,-0.078478,-0.047197,-0.000154,-0.000377,88.887908,36.083879,0.054953,0.100844,0.054953,0.100844,0.100844,Tracking pass
2026-03-23T18:54:42.919506+00:00,0.882224,1,1,0,0.932224,0.932224,306.188620,0.854248,88.941596,36.183961,88.937671,36.181600,-0.005190,-0.003122,-0.005190,-0.003123,-0.078488,-0.047222,-0.000154,-0.000377,88.886406,36.082763,0.051265,0.098836,0.051265,0.098836,0.098836,Tracking pass
2026-03-23T18:54:42.989523+00:00,0.952262,1,1,0,1.002262,1.002262,306.185360,0.858722,88.936098,36.180653,88.932173,36.178290,-0.005497,-0.003308,-0.005498,-0.003309,-0.078499,-0.047249,-0.000154,-0.000377,88.884475,36.077528,0.047698,0.100763,0.047698,0.100763,0.100763,Tracking pass
2026-03-23T18:54:43.056649+00:00,1.019306,1,1,0,1.069306,1.069306,306.182238,0.863005,88.930835,36.177484,88.926909,36.175120,-0.005263,-0.003169,-0.005264,-0.003170,-0.078509,-0.047274,-0.000154,-0.000377,88.873703,36.075983,0.053206,0.099138,0.053206,0.099138,0.099138,Tracking pass
2026-03-23T18:54:43.119284+00:00,1.081999,1,1,0,1.131999,1.131999,306.179317,0.867010,88.925913,36.174520,88.921986,36.172154,-0.004922,-0.002965,-0.004923,-0.002966,-0.078519,-0.047298,-0.000154,-0.000378,88.854520,36.074352,0.067466,0.097803,0.067466,0.097803,0.097803,Tracking pass
2026-03-23T18:54:43.181273+00:00,1.143999,1,1,0,1.193999,1.193999,306.176427,0.870973,88.921044,36.171587,88.917117,36.169220,-0.004868,-0.002933,-0.004869,-0.002934,-0.078528,-0.047321,-0.000154,-0.000378,88.852718,36.069374,0.064400,0.099847,0.064400,0.099847,0.099847,Tracking pass
