utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-24T00:56:15.112081+00:00,133.954057,1.301378,1,1,0,134.004057,134.004057,314.950253,5.241014,82.614961,44.711625,82.608920,44.717770,-0.008504,0.008653,-0.008508,0.008656,-0.120786,0.122886,-0.001046,0.000802,3,5,3,5,82.553432,44.543395,0.055489,0.174376,0.055489,0.174376,0.174376,Tracking pass
2026-03-24T00:56:15.181866+00:00,134.023848,1.371169,1,1,0,134.073848,134.073848,314.959378,5.246202,82.606528,44.720204,82.600485,44.726352,-0.008433,0.008578,-0.008436,0.008581,-0.120859,0.122942,-0.001047,0.000802,3,5,3,5,82.552659,44.549489,0.047825,0.176863,0.047825,0.176863,0.176863,Tracking pass
2026-03-24T00:56:15.246911+00:00,134.088891,1.436212,1,1,0,134.138891,134.138891,314.967887,5.251037,82.598665,44.728202,82.592618,44.734352,-0.007863,0.007998,-0.007867,0.008001,-0.120927,0.122994,-0.001048,0.000803,3,5,3,5,82.538454,44.558072,0.054163,0.176281,0.054163,0.176281,0.176281,Tracking pass
2026-03-24T00:56:15.319421+00:00,134.161391,1.508712,1,1,0,134.211391,134.211391,314.977377,5.256429,82.589895,44.737121,82.583844,44.743274,-0.008770,0.008919,-0.008774,0.008922,-0.121003,0.123052,-0.001049,0.000803,3,5,3,5,82.537167,44.559745,0.046677,0.183529,0.046677,0.183529,0.183529,Tracking pass
2026-03-24T00:56:15.413794+00:00,134.255764,1.603085,1,1,0,134.305764,134.305764,314.989737,5.263450,82.578471,44.748737,82.572415,44.754895,-0.011424,0.011616,-0.011429,0.011620,-0.121102,0.123128,-0.001051,0.000804,3,5,3,5,82.535922,44.578971,0.036493,0.175923,0.036493,0.175923,0.175923,Tracking pass
2026-03-24T00:56:15.477221+00:00,134.319196,1.666517,1,1,0,134.369196,134.369196,314.998050,5.268170,82.570787,44.756549,82.564728,44.762709,-0.007684,0.007812,-0.007687,0.007814,-0.121169,0.123179,-0.001052,0.000804,3,5,3,5,82.503264,44.578199,0.061464,0.184510,0.061464,0.184510,0.184510,Tracking pass
2026-03-24T00:56:15.540422+00:00,134.382389,1.729710,1,1,0,134.432389,134.432389,315.006336,5.272873,82.563128,44.764335,82.557065,44.770497,-0.007659,0.007786,-0.007662,0.007788,-0.121235,0.123230,-0.001053,0.000805,3,5,3,5,82.503993,44.597854,0.053072,0.172643,0.053072,0.172643,0.172643,Tracking pass
2026-03-24T00:56:15.606268+00:00,134.448214,0.015824,1,1,1,134.498214,134.498214,315.014981,5.277779,82.555136,44.772458,82.549070,44.778623,-0.007992,0.008123,-0.007995,0.008125,-0.121327,0.123300,-3.828238,3.890401,3,5,3,5,82.497384,44.599914,0.051686,0.178709,0.051686,0.178709,0.178709,Tracking pass
2026-03-24T00:56:15.679118+00:00,134.521082,0.088693,1,1,0,134.571082,134.571082,315.024545,5.283205,82.546294,44.781443,82.540224,44.787611,-0.008842,0.008986,-0.008846,0.008989,-0.121381,0.123342,-0.001056,0.000806,3,5,3,5,82.490990,44.611372,0.049234,0.176239,0.049234,0.176239,0.176239,Tracking pass
2026-03-24T00:56:15.745096+00:00,134.587063,0.154673,1,1,0,134.637063,134.637063,315.033209,5.288120,82.538283,44.789583,82.532210,44.795754,-0.008011,0.008140,-0.008015,0.008142,-0.121451,0.123395,-0.001057,0.000806,3,5,3,5,82.489617,44.614162,0.042593,0.181592,0.042593,0.181592,0.181592,Tracking pass
2026-03-24T00:56:15.811203+00:00,134.653151,0.220762,1,1,0,134.703151,134.703151,315.041892,5.293043,82.530254,44.797740,82.524177,44.803913,-0.008029,0.008157,-0.008032,0.008159,-0.121521,0.123448,-0.001058,0.000806,3,5,3,5,82.479060,44.629697,0.045118,0.174216,0.045118,0.174216,0.174216,Tracking pass
2026-03-24T00:56:15.879088+00:00,134.721050,0.288660,1,1,0,134.771050,134.771050,315.050817,5.298103,82.522001,44.806124,82.515920,44.812300,-0.008253,0.008384,-0.008257,0.008386,-0.121593,0.123503,-0.001060,0.000807,3,5,3,5,82.463868,44.635791,0.052053,0.176508,0.052053,0.176508,0.176508,Tracking pass
2026-03-24T00:56:15.944606+00:00,134.786561,0.354172,1,1,0,134.836561,134.836561,315.059433,5.302986,82.514033,44.814216,82.507949,44.820395,-0.007968,0.008092,-0.007972,0.008095,-0.121662,0.123556,-0.001061,0.000807,3,5,3,5,82.450864,44.644074,0.057084,0.176321,0.057084,0.176321,0.176321,Tracking pass
2026-03-24T00:56:16.013947+00:00,134.855873,0.423483,1,1,0,134.905873,134.905873,315.068554,5.308154,82.505598,44.822782,82.499510,44.828964,-0.008435,0.008566,-0.008439,0.008569,-0.121736,0.123612,-0.001062,0.000808,3,5,3,5,82.450178,44.651756,0.049332,0.177208,0.049332,0.177208,0.177208,Tracking pass
2026-03-24T00:56:16.080108+00:00,134.922058,0.489669,1,1,0,134.972058,134.972058,315.077267,5.313089,82.497538,44.830965,82.491447,44.837149,-0.008059,0.008183,-0.008063,0.008186,-0.121806,0.123665,-0.001063,0.000808,3,5,3,5,82.437775,44.660081,0.053672,0.177068,0.053672,0.177068,0.177068,Tracking pass
2026-03-24T00:56:16.150789+00:00,134.992704,0.560315,1,1,0,135.042704,135.042704,315.086573,5.318359,82.488930,44.839704,82.482835,44.845891,-0.008608,0.008738,-0.008612,0.008741,-0.121881,0.123722,-0.001065,0.000809,3,5,3,5,82.429836,44.667506,0.053000,0.178385,0.053000,0.178385,0.178385,Tracking pass
2026-03-24T00:56:16.216933+00:00,135.058872,0.626483,1,1,0,135.108872,135.108872,315.095294,5.323295,82.480863,44.847892,82.474765,44.854082,-0.008067,0.008188,-0.008071,0.008191,-0.121952,0.123776,-0.001066,0.000809,3,5,3,5,82.423956,44.675188,0.050808,0.178894,0.050808,0.178894,0.178894,Tracking pass
2026-03-24T00:56:16.284927+00:00,135.126871,0.694481,1,1,0,135.176871,135.176871,315.104260,5.328370,82.472568,44.856310,82.466466,44.862503,-0.008295,0.008418,-0.008299,0.008421,-0.122024,0.123831,-0.001067,0.000810,3,5,3,5,82.421768,44.677033,0.044699,0.185470,0.044699,0.185470,0.185470,Tracking pass
2026-03-24T00:56:16.350590+00:00,135.192533,0.760143,1,1,0,135.242533,135.242533,315.112922,5.333271,82.464554,44.864443,82.458448,44.870638,-0.008015,0.008133,-0.008018,0.008135,-0.122095,0.123884,-0.001068,0.000810,3,5,3,5,82.420223,44.692525,0.038225,0.178113,0.038225,0.178113,0.178113,Tracking pass
2026-03-24T00:56:16.417058+00:00,135.258990,0.826601,1,1,0,135.308990,135.308990,315.121694,5.338233,82.456437,44.872678,82.450328,44.878876,-0.008117,0.008235,-0.008120,0.008238,-0.122166,0.123938,-0.001069,0.000810,3,5,3,5,82.384689,44.701881,0.065639,0.176995,0.065639,0.176995,0.176995,Tracking pass
2026-03-24T00:56:16.485521+00:00,135.327458,0.895069,1,1,0,135.377458,135.377458,315.130736,5.343346,82.448070,44.881166,82.441957,44.887366,-0.008367,0.008487,-0.008371,0.008490,-0.122239,0.123993,-0.001071,0.000811,3,5,3,5,82.385676,44.709005,0.056281,0.178361,0.056281,0.178361,0.178361,Tracking pass
2026-03-24T00:56:16.551714+00:00,135.393639,0.961249,1,1,0,135.443639,135.443639,315.139481,5.348290,82.439978,44.889373,82.433862,44.895577,-0.008092,0.008208,-0.008096,0.008210,-0.122310,0.124047,-0.001072,0.000811,3,5,3,5,82.380440,44.717717,0.053421,0.177860,0.053421,0.177860,0.177860,Tracking pass
2026-03-24T00:56:16.620994+00:00,135.462906,1.030517,1,1,0,135.512906,135.512906,315.148638,5.353465,82.431503,44.897968,82.425383,44.904174,-0.008475,0.008594,-0.008478,0.008597,-0.122384,0.124103,-0.001073,0.000812,3,5,3,5,82.375591,44.724755,0.049792,0.179419,0.049792,0.179419,0.179419,Tracking pass
2026-03-24T00:56:16.694654+00:00,135.536583,1.104194,1,1,0,135.586583,135.586583,315.158383,5.358971,82.422484,44.907113,82.416359,44.913323,-0.009020,0.009146,-0.009024,0.009149,-0.122463,0.124163,-0.001075,0.000812,3,5,3,5,82.373960,44.732179,0.042399,0.181143,0.042399,0.181143,0.181143,Tracking pass
2026-03-24T00:56:16.759134+00:00,135.601054,1.168664,1,1,0,135.651054,135.651054,315.166915,5.363791,82.414586,44.915120,82.408458,44.921332,-0.007898,0.008007,-0.007901,0.008009,-0.122533,0.124216,-0.001076,0.000813,3,5,3,5,82.370140,44.740591,0.038318,0.180741,0.038318,0.180741,0.180741,Tracking pass
2026-03-24T00:56:16.825407+00:00,135.667332,1.234943,1,1,0,135.717332,135.717332,315.175691,5.368747,82.406462,44.923355,82.400331,44.929569,-0.008124,0.008235,-0.008127,0.008237,-0.122604,0.124269,-0.001077,0.000813,3,5,3,5,82.344820,44.741535,0.055511,0.188034,0.055511,0.188034,0.188034,Tracking pass
2026-03-24T00:56:16.895253+00:00,135.737175,1.304786,1,1,0,135.787175,135.787175,315.184943,5.373970,82.397897,44.932036,82.391762,44.938253,-0.008565,0.008681,-0.008569,0.008684,-0.122679,0.124326,-0.001078,0.000814,3,5,3,5,82.336194,44.757971,0.055567,0.180282,0.055567,0.180282,0.180282,Tracking pass
2026-03-24T00:56:16.967725+00:00,135.809645,1.377256,1,1,0,135.859645,135.859645,315.194549,5.379392,82.389003,44.941048,82.382864,44.947268,-0.008894,0.009012,-0.008897,0.009015,-0.122757,0.124385,-0.001080,0.000814,3,5,3,5,82.333920,44.758787,0.048945,0.188481,0.048945,0.188481,0.188481,Tracking pass
2026-03-24T00:56:17.035884+00:00,135.877785,1.445396,1,1,0,135.927785,135.927785,315.203585,5.384490,82.380636,44.949525,82.374494,44.955748,-0.008367,0.008477,-0.008371,0.008480,-0.122831,0.124441,-0.001081,0.000815,3,5,3,5,82.323406,44.768571,0.051088,0.187177,0.051088,0.187177,0.187177,Tracking pass
2026-03-24T00:56:17.097056+00:00,135.938971,1.506582,1,1,0,135.988971,135.988971,315.211704,5.389070,82.373119,44.957141,82.366973,44.963366,-0.007518,0.007616,-0.007521,0.007618,-0.122897,0.124491,-0.001082,0.000815,3,5,3,5,82.314865,44.787454,0.052107,0.175912,0.052107,0.175912,0.175912,Tracking pass
2026-03-24T00:56:17.166245+00:00,136.008168,1.575779,1,1,0,136.058168,136.058168,315.220890,5.394250,82.364612,44.965758,82.358462,44.971986,-0.008507,0.008616,-0.008510,0.008619,-0.122972,0.124547,-0.001083,0.000815,3,5,3,5,82.306840,44.787669,0.051622,0.184317,0.051622,0.184317,0.184317,Tracking pass
2026-03-24T00:56:17.239274+00:00,136.081184,1.648795,1,1,0,136.131184,136.131184,315.230588,5.399718,82.355630,44.974853,82.349477,44.981085,-0.008981,0.009096,-0.008986,0.009099,-0.123051,0.124607,-0.001085,0.000816,3,5,3,5,82.298343,44.801874,0.051133,0.179211,0.051133,0.179211,0.179211,Tracking pass
2026-03-24T00:56:17.315178+00:00,136.157088,1.724699,1,1,0,136.207088,136.207088,315.240676,5.405403,82.346287,44.984314,82.340129,44.990548,-0.009344,0.009461,-0.009347,0.009464,-0.123134,0.124668,-0.001086,0.000816,3,5,3,5,82.291949,44.804878,0.048181,0.185671,0.048181,0.185671,0.185671,Tracking pass
2026-03-24T00:56:17.402337+00:00,136.244239,0.037151,1,1,1,136.294239,136.294239,315.252271,5.411936,82.335546,44.995187,82.329384,45.001425,-0.010741,0.010873,-0.010745,0.010877,-0.123238,0.124747,-0.834839,0.844823,3,5,3,5,82.279847,44.820671,0.049537,0.180755,0.049537,0.180755,0.180755,Tracking pass
2026-03-24T00:56:17.484458+00:00,136.326364,0.119276,1,1,0,136.376364,136.376364,315.263199,5.418091,82.325422,45.005435,82.319256,45.011676,-0.010124,0.010247,-0.010128,0.010250,-0.123318,0.124807,-0.001089,0.000818,3,5,3,5,82.271263,44.831485,0.047992,0.180190,0.047992,0.180190,0.180190,Tracking pass
2026-03-24T00:56:17.554364+00:00,136.396265,0.189177,1,1,0,136.446265,136.446265,315.272506,5.423331,82.316800,45.014161,82.310629,45.020405,-0.008623,0.008726,-0.008627,0.008729,-0.123394,0.124864,-0.001091,0.000818,3,5,3,5,82.264998,44.838781,0.045631,0.181624,0.045631,0.181624,0.181624,Tracking pass
2026-03-24T00:56:17.624846+00:00,136.466737,0.259649,1,1,0,136.516737,136.516737,315.281894,5.428616,82.308101,45.022962,82.301927,45.029209,-0.008699,0.008801,-0.008702,0.008804,-0.123471,0.124922,-0.001092,0.000819,3,5,3,5,82.250106,44.848308,0.051820,0.180901,0.051820,0.180901,0.180901,Tracking pass
2026-03-24T00:56:17.689277+00:00,136.531172,0.324084,1,1,0,136.581172,136.581172,315.290482,5.433448,82.300143,45.031013,82.293965,45.037263,-0.007958,0.008051,-0.007962,0.008054,-0.123541,0.124974,-0.001093,0.000819,3,5,3,5,82.241137,44.857106,0.052828,0.180157,0.052828,0.180157,0.180157,Tracking pass
2026-03-24T00:56:17.758090+00:00,136.599975,0.392887,1,1,0,136.649975,136.649975,315.299657,5.438610,82.291641,45.039614,82.285459,45.045866,-0.008503,0.008600,-0.008506,0.008603,-0.123617,0.125031,-0.001095,0.000819,3,5,3,5,82.236030,44.857578,0.049429,0.188288,0.049429,0.188288,0.188288,Tracking pass
2026-03-24T00:56:17.828019+00:00,136.669908,0.462820,1,1,0,136.719908,136.719908,315.308988,5.443858,82.282993,45.048359,82.276807,45.054615,-0.008648,0.008746,-0.008651,0.008749,-0.123693,0.125088,-0.001096,0.000820,3,5,3,5,82.227189,44.876503,0.049618,0.178111,0.049618,0.178111,0.178111,Tracking pass
2026-03-24T00:56:17.898226+00:00,136.740116,0.533028,1,1,0,136.790116,136.790116,315.318361,5.449128,82.274306,45.057144,82.268116,45.063402,-0.008687,0.008784,-0.008691,0.008787,-0.123770,0.125146,-0.001097,0.000820,3,5,3,5,82.218478,44.876933,0.049639,0.186469,0.049639,0.186469,0.186469,Tracking pass
2026-03-24T00:56:17.959401+00:00,136.801290,0.594201,1,1,0,136.851290,136.851290,315.326531,5.453721,82.266733,45.064801,82.260540,45.071061,-0.007573,0.007657,-0.007577,0.007660,-0.123837,0.125196,-0.001098,0.000821,3,5,3,5,82.208693,44.893541,0.051847,0.177520,0.051847,0.177520,0.177520,Tracking pass
2026-03-24T00:56:18.028303+00:00,136.870199,0.663111,1,1,0,136.920199,136.920199,315.335740,5.458895,82.258196,45.073430,82.252000,45.079693,-0.008536,0.008629,-0.008540,0.008632,-0.123913,0.125252,-0.001100,0.000821,3,5,3,5,82.201226,44.893627,0.050774,0.186067,0.050774,0.186067,0.186067,Tracking pass
2026-03-24T00:56:18.092498+00:00,136.934381,0.727293,1,1,0,136.984381,136.984381,315.344321,5.463716,82.250241,45.081471,82.244041,45.087737,-0.007955,0.008041,-0.007959,0.008043,-0.123984,0.125305,-0.001101,0.000822,3,5,3,5,82.191827,44.906630,0.052214,0.181107,0.052214,0.181107,0.181107,Tracking pass
2026-03-24T00:56:18.156454+00:00,136.998345,0.791257,1,1,0,137.048345,137.048345,315.352877,5.468522,82.242308,45.089487,82.236105,45.095756,-0.007933,0.008017,-0.007936,0.008019,-0.124054,0.125358,-0.001102,0.000822,3,5,3,5,82.184832,44.914484,0.051273,0.181272,0.051273,0.181272,0.181272,Tracking pass
2026-03-24T00:56:18.229074+00:00,137.070943,0.863855,1,1,0,137.120943,137.120943,315.362593,5.473978,82.233299,45.098590,82.227092,45.104862,-0.009009,0.009103,-0.009013,0.009106,-0.124134,0.125417,-0.001104,0.000823,3,5,3,5,82.177966,44.925513,0.049126,0.179349,0.049126,0.179349,0.179349,Tracking pass
2026-03-24T00:56:18.300623+00:00,137.142499,0.935411,1,1,0,137.192499,137.192499,315.372176,5.479356,82.224414,45.107567,82.218202,45.113841,-0.008885,0.008976,-0.008889,0.008979,-0.124213,0.125476,-0.001105,0.000823,3,5,3,5,82.167666,44.930748,0.050536,0.183093,0.050536,0.183093,0.183093,Tracking pass
2026-03-24T00:56:18.365912+00:00,137.207787,1.000699,1,1,0,137.257787,137.257787,315.380923,5.484265,82.216302,45.115760,82.210087,45.122038,-0.008112,0.008194,-0.008116,0.008197,-0.124285,0.125530,-0.001106,0.000823,3,5,3,5,82.158267,44.942679,0.051819,0.179359,0.051819,0.179359,0.179359,Tracking pass
2026-03-24T00:56:18.434194+00:00,137.276057,1.068969,1,1,0,137.326057,137.326057,315.390074,5.489399,82.207814,45.124332,82.201595,45.130612,-0.008488,0.008572,-0.008491,0.008575,-0.124361,0.125586,-0.001108,0.000824,3,5,3,5,82.150886,44.942851,0.050709,0.187762,0.050709,0.187762,0.187762,Tracking pass
2026-03-24T00:56:18.502994+00:00,137.344862,1.137774,1,1,0,137.394862,137.394862,315.399302,5.494575,82.199255,45.132975,82.193032,45.139258,-0.008559,0.008643,-0.008563,0.008646,-0.124437,0.125643,-0.001109,0.000824,3,5,3,5,82.141144,44.962677,0.051888,0.176581,0.051888,0.176581,0.176581,Tracking pass
2026-03-24T00:56:18.575332+00:00,137.417196,1.210108,1,1,0,137.467196,137.467196,315.409009,5.500018,82.190251,45.142066,82.184024,45.148352,-0.009004,0.009090,-0.009008,0.009093,-0.124518,0.125703,-0.001110,0.000825,3,5,3,5,82.132175,44.962034,0.051849,0.186318,0.051849,0.186318,0.186318,Tracking pass
2026-03-24T00:56:18.643771+00:00,137.485634,1.278545,1,1,0,137.535634,137.535634,315.418198,5.505168,82.181727,45.150670,82.175496,45.156959,-0.008524,0.008605,-0.008528,0.008607,-0.124594,0.125759,-0.001112,0.000825,3,5,3,5,82.122691,44.980273,0.052806,0.176686,0.052806,0.176686,0.176686,Tracking pass
2026-03-24T00:56:18.721495+00:00,137.563359,1.356270,1,1,0,137.613359,137.613359,315.428639,5.511020,82.172040,45.160447,82.165804,45.166739,-0.009687,0.009777,-0.009692,0.009780,-0.124680,0.125823,-0.001113,0.000826,3,5,3,5,82.117498,44.982934,0.048307,0.183806,0.048307,0.183806,0.183806,Tracking pass
2026-03-24T00:56:18.793269+00:00,137.635130,1.428041,1,1,0,137.685130,137.685130,315.438287,5.516424,82.163088,45.169480,82.156849,45.175775,-0.008951,0.009033,-0.008955,0.009036,-0.124760,0.125883,-0.001115,0.000826,3,5,3,5,82.109215,44.997010,0.047634,0.178765,0.047634,0.178765,0.178765,Tracking pass
2026-03-24T00:56:18.864874+00:00,137.706729,1.499641,1,1,0,137.756729,137.756729,315.447916,5.521817,82.154153,45.178495,82.147910,45.184793,-0.008935,0.009015,-0.008940,0.009018,-0.124840,0.125942,-0.001116,0.000827,3,5,3,5,82.095439,44.999241,0.052470,0.185552,0.052470,0.185552,0.185552,Tracking pass
2026-03-24T00:56:18.942186+00:00,137.784034,1.576945,1,1,0,137.834034,137.834034,315.458319,5.527641,82.144499,45.188234,82.138251,45.194535,-0.009654,0.009739,-0.009658,0.009741,-0.124926,0.126006,-0.001118,0.000827,3,5,3,5,82.090504,45.016493,0.047747,0.178041,0.047747,0.178041,0.178041,Tracking pass
2026-03-24T00:56:19.011847+00:00,137.853698,1.646610,1,1,0,137.903698,137.903698,315.467699,5.532891,82.135793,45.197014,82.129542,45.203318,-0.008705,0.008780,-0.008710,0.008783,-0.125004,0.126063,-0.001119,0.000828,3,5,3,5,82.081749,45.024905,0.047792,0.178413,0.047792,0.178413,0.178413,Tracking pass
2026-03-24T00:56:19.079096+00:00,137.920895,1.713807,1,1,0,137.970895,137.970895,315.476752,5.537957,82.127391,45.205487,82.121135,45.211793,-0.008403,0.008473,-0.008406,0.008476,-0.125079,0.126119,-0.001120,0.000828,3,5,3,5,82.080719,45.033574,0.040416,0.178220,0.040416,0.178220,0.178220,Tracking pass
2026-03-24T00:56:19.142690+00:00,137.984525,0.013630,1,1,1,138.034525,138.034525,315.485337,5.542759,82.119421,45.213522,82.113162,45.219831,-0.007969,0.008035,-0.007973,0.008038,-0.125176,0.126190,-4.498084,4.534453,3,5,3,5,82.050164,45.039024,0.062999,0.180807,0.062999,0.180807,0.180807,Tracking pass
2026-03-24T00:56:19.220249+00:00,138.062101,0.091205,1,1,0,138.112101,138.112101,315.495799,5.548610,82.109709,45.223312,82.103446,45.229625,-0.009712,0.009790,-0.009716,0.009793,-0.125238,0.126236,-0.001123,0.000829,3,5,3,5,82.045400,45.047049,0.058046,0.182576,0.058046,0.182576,0.182576,Tracking pass
2026-03-24T00:56:19.291925+00:00,138.133752,0.162856,1,1,0,138.183752,138.183752,315.505467,5.554015,82.100733,45.232359,82.094466,45.238675,-0.008976,0.009047,-0.008980,0.009050,-0.125318,0.126295,-0.001124,0.000830,3,5,3,5,82.044027,45.048465,0.050439,0.190209,0.050439,0.190209,0.190209,Tracking pass
2026-03-24T00:56:19.358209+00:00,138.200060,0.229164,1,1,0,138.250060,138.250060,315.514419,5.559018,82.092421,45.240735,82.086150,45.247054,-0.008312,0.008376,-0.008316,0.008379,-0.125393,0.126351,-0.001126,0.000830,3,5,3,5,82.031796,45.062499,0.054354,0.184555,0.054354,0.184555,0.184555,Tracking pass
2026-03-24T00:56:19.427450+00:00,138.269285,0.298389,1,1,0,138.319285,138.319285,315.523769,5.564243,82.083738,45.249484,82.077463,45.255805,-0.008683,0.008748,-0.008687,0.008751,-0.125471,0.126408,-0.001127,0.000831,3,5,3,5,82.030766,45.077347,0.046697,0.178458,0.046697,0.178458,0.178458,Tracking pass
2026-03-24T00:56:19.493028+00:00,138.334866,0.363971,1,1,0,138.384866,138.384866,315.532633,5.569194,82.075507,45.257776,82.069228,45.264100,-0.008231,0.008292,-0.008235,0.008295,-0.125545,0.126462,-0.001128,0.000831,3,5,3,5,82.028921,45.083870,0.040308,0.180229,0.040308,0.180229,0.180229,Tracking pass
2026-03-24T00:56:19.563422+00:00,138.405233,0.434338,1,1,0,138.455233,138.455233,315.542148,5.574508,82.066670,45.266677,82.060387,45.273004,-0.008837,0.008901,-0.008841,0.008904,-0.125624,0.126521,-0.001130,0.000832,3,5,3,5,81.997807,45.092711,0.062580,0.180293,0.062580,0.180293,0.180293,Tracking pass
2026-03-24T00:56:19.624814+00:00,138.466634,0.495739,1,1,0,138.516634,138.516634,315.550454,5.579145,82.058954,45.274447,82.052668,45.280776,-0.007715,0.007770,-0.007719,0.007773,-0.125694,0.126572,-0.001131,0.000832,3,5,3,5,81.995532,45.100779,0.057136,0.179997,0.057136,0.179997,0.179997,Tracking pass
2026-03-24T00:56:19.699878+00:00,138.541707,0.570812,1,1,0,138.591707,138.591707,315.560616,5.584817,82.049515,45.283951,82.043225,45.290284,-0.009440,0.009505,-0.009444,0.009508,-0.125779,0.126635,-0.001133,0.000832,3,5,3,5,81.988580,45.105071,0.054645,0.185213,0.054645,0.185213,0.185213,Tracking pass
2026-03-24T00:56:19.767597+00:00,138.609425,0.638530,1,1,0,138.659425,138.659425,315.569788,5.589934,82.040995,45.292529,82.034701,45.298864,-0.008520,0.008577,-0.008524,0.008580,-0.125855,0.126691,-0.001134,0.000833,3,5,3,5,81.983259,45.116615,0.051442,0.182249,0.051442,0.182249,0.182249,Tracking pass
2026-03-24T00:56:19.834725+00:00,138.676551,0.705655,1,1,0,138.726551,138.726551,315.578883,5.595008,82.032544,45.301035,82.026246,45.307373,-0.008451,0.008506,-0.008454,0.008509,-0.125932,0.126747,-0.001135,0.000833,3,5,3,5,81.981757,45.116701,0.044490,0.190672,0.044490,0.190672,0.190672,Tracking pass
2026-03-24T00:56:19.908403+00:00,138.750216,0.779320,1,1,0,138.800216,138.800216,315.588871,5.600577,82.023264,45.310374,82.016962,45.316715,-0.009280,0.009339,-0.009284,0.009342,-0.126015,0.126808,-0.001137,0.000834,3,5,3,5,81.955407,45.138545,0.061556,0.178170,0.061556,0.178170,0.178170,Tracking pass
2026-03-24T00:56:19.980010+00:00,138.821830,0.850935,1,1,0,138.871830,138.871830,315.598585,5.605993,82.014237,45.319457,82.007931,45.325801,-0.009027,0.009083,-0.009032,0.009086,-0.126097,0.126868,-0.001138,0.000834,3,5,3,5,81.949870,45.143523,0.058060,0.182279,0.058060,0.182279,0.182279,Tracking pass
2026-03-24T00:56:20.051417+00:00,138.893236,0.922340,1,1,0,138.943236,138.943236,315.608277,5.611395,82.005230,45.328518,81.998920,45.334865,-0.009007,0.009061,-0.009011,0.009064,-0.126178,0.126928,-0.001140,0.000835,3,5,3,5,81.942661,45.155367,0.056259,0.179498,0.056259,0.179498,0.179498,Tracking pass
2026-03-24T00:56:20.120375+00:00,138.962174,0.991279,1,1,0,139.012174,139.012174,315.617639,5.616611,81.996529,45.337270,81.990215,45.343621,-0.008701,0.008752,-0.008705,0.008755,-0.126257,0.126985,-0.001141,0.000835,3,5,3,5,81.935322,45.155839,0.054892,0.187781,0.054892,0.187781,0.187781,Tracking pass
2026-03-24T00:56:20.191044+00:00,139.032629,1.061734,1,1,0,139.082629,139.082629,315.627212,5.621943,81.987630,45.346219,81.981312,45.352572,-0.008898,0.008949,-0.008902,0.008952,-0.126337,0.127044,-0.001142,0.000836,3,5,3,5,81.925967,45.178585,0.055346,0.173988,0.055346,0.173988,0.173988,Tracking pass
2026-03-24T00:56:20.256559+00:00,139.098370,1.127475,1,1,0,139.148370,139.148370,315.636150,5.626920,81.979322,45.354573,81.973001,45.360929,-0.008308,0.008354,-0.008312,0.008357,-0.126412,0.127099,-0.001144,0.000836,3,5,3,5,81.916096,45.182275,0.056904,0.178654,0.056904,0.178654,0.178654,Tracking pass
2026-03-24T00:56:20.328781+00:00,139.170583,1.199688,1,1,0,139.220583,139.220583,315.645972,5.632388,81.970191,45.363753,81.963865,45.370112,-0.009131,0.009180,-0.009136,0.009183,-0.126495,0.127159,-0.001145,0.000837,3,5,3,5,81.911676,45.192017,0.052189,0.178095,0.052189,0.178095,0.178095,Tracking pass
2026-03-24T00:56:20.414134+00:00,139.255929,1.285034,1,1,0,139.305929,139.305929,315.657588,5.638852,81.959391,45.374609,81.953060,45.380971,-0.010800,0.010856,-0.010805,0.010859,-0.126593,0.127231,-0.001147,0.000837,3,5,3,5,81.902320,45.193734,0.050740,0.187238,0.050740,0.187238,0.187238,Tracking pass
2026-03-24T00:56:20.491318+00:00,139.333123,1.362228,1,1,0,139.383123,139.383123,315.668101,5.644700,81.949615,45.384433,81.943280,45.390799,-0.009776,0.009824,-0.009780,0.009827,-0.126681,0.127295,-0.001148,0.000838,3,5,3,5,81.901290,45.216135,0.041990,0.174663,0.041990,0.174663,0.174663,Tracking pass
2026-03-24T00:56:20.555397+00:00,139.397192,1.426296,1,1,0,139.447192,139.447192,315.676831,5.649556,81.941496,45.392590,81.935158,45.398959,-0.008119,0.008157,-0.008122,0.008160,-0.126755,0.127349,-0.001150,0.000838,3,5,3,5,81.880820,45.221371,0.054338,0.177587,0.054338,0.177587,0.177587,Tracking pass
2026-03-24T00:56:20.621711+00:00,139.463508,1.492613,1,1,0,139.513508,139.513508,315.685872,5.654583,81.933088,45.401037,81.926745,45.407409,-0.008408,0.008447,-0.008412,0.008450,-0.126831,0.127405,-0.001151,0.000839,3,5,3,5,81.872580,45.229353,0.054165,0.178055,0.054165,0.178055,0.178055,Tracking pass
